episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,winrates,num_healthy_workers,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,perf/cpu_util_percent,perf/ram_util_percent,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles
100.0,-100.0,0.5670995670995671,1.5129870129870129,924,0,False,0,924,1,7d49df20337947fca07b6e57430bd82b,2025-04-11_20-28-56,1744403336,12.292175769805908,12.292175769805908,15126,instance-20250322-080335,10.128.0.2,12.292175769805908,0,1,"                 0         1
oppo     self-play       c_0
winrate          0  0.044909
matches          0       924
mbb/h            0        22",1,00000,0,"[100.0, -10.0, 100.0, 100.0, 2.0, -100.0, 2.0, -5.0, -16.0, 0.0, 4.0, 4.0, -4.0, 100.0, -100.0, -2.0, -2.0, -2.0, 22.0, 16.0, -2.0, -100.0, 2.0, -2.0, 100.0, -1.0, -1.0, -40.0, 2.0, -2.0, -100.0, -2.0, -100.0, 100.0, -2.0, -100.0, 100.0, -2.0, -4.0, -5.0, -2.0, 100.0, -1.0, -1.0, -100.0, -4.0, -1.0, 4.0, -10.0, -2.0, -1.0, -100.0, -100.0, -1.0, 2.0, 6.0, 8.0, 2.0, -100.0, -2.0, -1.0, 100.0, 4.0, 4.0, 100.0, -2.0, -4.0, -4.0, -2.0, 4.0, -2.0, 100.0, 8.0, 100.0, 2.0, -2.0, 2.0, 100.0, -100.0, 2.0, -1.0, -100.0, -4.0, -2.0, -100.0, 2.0, -1.0, 2.0, 2.0, -2.0, 2.0, -2.0, -100.0, 2.0, 10.0, -2.0, -100.0, -1.0, -100.0, -8.0, 100.0, -1.0, -2.0, 2.0, -2.0, -2.0, -1.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 12.0, -1.0, -100.0, 100.0, 100.0, -2.0, -2.0, 100.0, -1.0, -1.0, -100.0, 100.0, -4.0, -2.0, 100.0, -100.0, -4.0, -100.0, -2.0, -2.0, 100.0, -1.0, -1.0, 4.0, -2.0, 16.0, 2.0, -2.0, -1.0, -1.0, 8.0, 20.0, -1.0, 100.0, -2.0, 2.0, -4.0, 100.0, -88.0, -1.0, -2.0, -100.0, 4.0, -1.0, -4.0, -1.0, -1.0, 2.0, -100.0, -100.0, -1.0, -100.0, -2.0, -59.0, -37.0, 4.0, 100.0, -100.0, -1.0, 2.0, 2.0, 2.0, 2.0, 52.0, 2.0, 2.0, 2.0, -2.0, 100.0, -2.0, -2.0, 100.0, 4.0, -1.0, 6.0, 100.0, 2.0, -100.0, 100.0, -2.0, 5.0, 2.0, -2.0, 2.0, -44.0, 2.0, -2.0, -13.0, 10.0, -1.0, 4.0, 4.0, 100.0, 100.0, 2.0, 4.0, 100.0, 100.0, 2.0, -4.0, -100.0, 2.0, -2.0, 100.0, 8.0, 2.0, 6.0, 2.0, 100.0, 100.0, 2.0, 100.0, -6.0, -100.0, 100.0, 4.0, 2.0, 100.0, 4.0, -2.0, -100.0, -2.0, -2.0, -1.0, 100.0, -2.0, 100.0, -5.0, -1.0, -100.0, -2.0, -2.0, -100.0, 100.0, -25.0, -100.0, -100.0, -1.0, 100.0, -5.0, 4.0, 2.0, -2.0, -2.0, 2.0, 4.0, -4.0, -100.0, 2.0, 0.0, 2.0, -4.0, 2.0, 6.0, 100.0, -100.0, -2.0, -1.0, -2.0, -8.0, 2.0, 2.0, -1.0, 4.0, -1.0, -1.0, -4.0, 16.0, 2.0, 100.0, -1.0, 8.0, -2.0, 2.0, -2.0, 4.0, 2.0, 0.0, 100.0, -4.0, -1.0, -12.0, -2.0, 100.0, 4.0, -1.0, 8.0, 2.0, -1.0, -1.0, 2.0, 100.0, 100.0, 2.0, -2.0, 2.0, -2.0, -2.0, -100.0, 100.0, -2.0, 100.0, -1.0, 100.0, 4.0, -2.0, -2.0, 100.0, 100.0, -2.0, 100.0, -100.0, -4.0, -100.0, -16.0, -100.0, -2.0, -1.0, -1.0, -2.0, 100.0, -1.0, -2.0, 2.0, -2.0, -2.0, -100.0, -4.0, -1.0, 2.0, -2.0, 100.0, 6.0, -2.0, 100.0, -1.0, 2.0, -100.0, -2.0, -2.0, -8.0, 100.0, -5.0, -2.0, 100.0, -100.0, -1.0, 4.0, -1.0, -1.0, -10.0, -13.0, 2.0, 100.0, 4.0, -100.0, -1.0, 4.0, 2.0, -2.0, -8.0, -4.0, -14.0, -2.0, 2.0, -100.0, -2.0, -100.0, -2.0, -2.0, -1.0, 100.0, 100.0, -1.0, 0.0, -1.0, -100.0, -1.0, 100.0, -100.0, 100.0, -4.0, 8.0, -100.0, -1.0, -6.0, 100.0, -1.0, -4.0, 2.0, 100.0, -8.0, -2.0, -2.0, -4.0, -4.0, 4.0, -2.0, 100.0, 2.0, -8.0, -4.0, -8.0, -2.0, -2.0, -100.0, 16.0, -2.0, -2.0, -1.0, 2.0, 8.0, -100.0, 2.0, -100.0, 2.0, -100.0, -2.0, 2.0, -4.0, 26.0, -8.0, -2.0, 100.0, -2.0, -1.0, 12.0, -2.0, -2.0, 2.0, 100.0, -1.0, 64.0, -2.0, 2.0, -2.0, -8.0, -2.0, 2.0, -4.0, -100.0, -1.0, 2.0, -2.0, -2.0, -1.0, -4.0, 5.0, 100.0, 2.0, -100.0, -1.0, 100.0, 2.0, -1.0, -4.0, -100.0, -100.0, -6.0, 13.0, 2.0, 5.0, 100.0, -100.0, -2.0, -2.0, -100.0, 34.0, -100.0, -2.0, 6.0, 2.0, -1.0, 4.0, 2.0, -2.0, -100.0, -2.0, -1.0, -100.0, -100.0, 2.0, 2.0, -100.0, 2.0, -100.0, -12.0, 100.0, -1.0, 13.0, 4.0, 100.0, 100.0, -100.0, -100.0, 4.0, 2.0, 2.0, -8.0, 2.0, 100.0, -100.0, 2.0, 2.0, -2.0, -100.0, -8.0, 4.0, 14.0, -18.0, 100.0, -100.0, -6.0, 2.0, -2.0, -100.0, -2.0, 100.0, -6.0, 2.0, 100.0, 100.0, 100.0, -2.0, -100.0, 100.0, 100.0, 4.0, 51.0, 100.0, -2.0, -1.0, 100.0, -100.0, -2.0, 2.0, 6.0, 6.0, 2.0, 12.0, -2.0, 100.0, 2.0, 6.0, 10.0, -11.0, -100.0, 2.0, -4.0, 4.0, -2.0, 100.0, -100.0, -4.0, -1.0, 4.0, -4.0, 2.0, -2.0, -2.0, -1.0, -10.0, -5.0, -4.0, 4.0, 4.0, 20.0, 2.0, -100.0, -2.0, 100.0, -1.0, 2.0, 100.0, 2.0, 4.0, -2.0, -1.0, -2.0, -2.0, -2.0, 2.0, 4.0, 2.0, -2.0, -100.0, 4.0, 2.0, -1.0, -4.0, -2.0, 2.0, -100.0, -1.0, 4.0, 100.0, 100.0, 100.0, -2.0, 4.0, -6.0, -100.0, -2.0, 2.0, 100.0, -2.0, -2.0, -6.0, -100.0, 100.0, 2.0, -1.0, -1.0, 100.0, 13.0, -4.0, 100.0, -2.0, -4.0, -4.0, -8.0, -2.0, -2.0, 100.0, 100.0, -2.0, 100.0, -2.0, -1.0, -1.0, -2.0, 100.0, -100.0, 100.0, 4.0, -2.0, 2.0, -100.0, 2.0, -100.0, 2.0, 2.0, -2.0, 2.0, 100.0, 2.0, -2.0, 2.0, -4.0, -2.0, -2.0, -4.0, -2.0, 0.0, -100.0, -2.0, 25.0, 2.0, -2.0, -100.0, -1.0, -100.0, -1.0, -100.0, -23.0, -1.0, 2.0, -2.0, 8.0, -1.0, 100.0, 2.0, -1.0, -2.0, 2.0, -1.0, -2.0, 100.0, 8.0, 2.0, -8.0, -5.0, 2.0, 100.0, -100.0, -100.0, 8.0, -100.0, 100.0, -2.0, 2.0, -8.0, 2.0, -100.0, -2.0, -1.0, 100.0, 2.0, 5.0, -100.0, -1.0, 2.0, -2.0, -2.0, 8.0, 100.0, -4.0, -1.0, -1.0, 0.0, 100.0, -1.0, -98.0, 100.0, -100.0, 4.0, -2.0, 2.0, 2.0, -1.0, -2.0, -2.0, 2.0, 100.0, -2.0, -1.0, -100.0, -1.0, -1.0, 4.0, -2.0, -2.0, -100.0, -20.0, 2.0, -2.0, -1.0, 2.0, -100.0, 0.0, 5.0, -2.0, 4.0, -1.0, 13.0, -1.0, 100.0, -2.0, -4.0, -100.0, 4.0, 8.0, -2.0, -100.0, 2.0, -2.0, 2.0, 100.0, -100.0, -2.0, -1.0, 4.0, -2.0, 2.0, -4.0, 4.0, -22.0, -2.0, -1.0, -4.0, -1.0, 100.0, 100.0, -2.0, -2.0, -2.0, 2.0, 4.0, -2.0, -1.0, -6.0, -1.0, 4.0, -2.0, -1.0, -2.0, 4.0, -1.0, -2.0, -100.0, -1.0, -1.0, -2.0, -2.0, -4.0, -2.0, 2.0, 2.0, -100.0, -100.0, 26.0, 2.0, -2.0, 8.0, 0.0, -2.0, 100.0, -100.0, 2.0, -1.0, -100.0, 16.0, -100.0, 4.0, -2.0, 4.0, -10.0, -5.0, -100.0, -8.0, -100.0, -2.0, 100.0, -20.0, -1.0, 2.0, 100.0, -31.0, -100.0, -2.0, 100.0, -1.0, -1.0, -4.0, 2.0, -2.0, 2.0, -100.0, -100.0, 2.0, -1.0, 2.0, -12.0, 100.0, -100.0, -2.0, -1.0, -1.0, 100.0, 5.0, 4.0, -2.0, 4.0, 6.0, -1.0, -2.0, -1.0, 100.0, -5.0, -2.0, 2.0, -1.0, -2.0, 2.0, 2.0, 100.0, 2.0, -100.0, 100.0, -1.0, -1.0, -2.0, -24.0, -1.0, -2.0, 4.0, -1.0, 100.0, 4.0, -4.0, 2.0, 100.0, -100.0, -1.0, -100.0, -2.0, -2.0, 2.0, -100.0, -22.0, -100.0, -2.0, -100.0, -2.0, 100.0, -1.0, -2.0, 2.0, 2.0, 2.0, 0.0, -100.0, -44.0, 4.0, 8.0, 2.0, 2.0, -1.0, -1.0, -2.0]","[1, 3, 2, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 5, 1, 1, 1, 1, 3, 3, 1, 2, 1, 1, 2, 1, 1, 5, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 5, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 2, 1, 2, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 3, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 3, 3, 1, 2, 1, 1, 2, 2, 4, 1, 2, 2, 2, 1, 2, 1, 1, 1, 4, 1, 1, 4, 2, 4, 4, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 5, 1, 2, 4, 2, 1, 1, 1, 1, 2, 1, 1, 3, 4, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 4, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 3, 1, 1, 1, 2, 1, 2, 1, 4, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 3, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 1, 2, 1, 3, 1, 1, 4, 3, 1, 1, 1, 4, 1, 3, 1, 2, 2, 2, 4, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 3, 1, 1, 2, 2, 1, 1, 1, 1, 3, 2, 2, 1, 2, 2, 4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 3, 3, 1, 1, 1, 3, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, 1, 3, 3, 1, 1, 3, 1, 1, 3, 1, 1, 3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 4, 2, 2, 1, 4, 1, 1, 1, 2, 2, 1, 3, 2, 1, 1, 2, 2, 3, 3, 1, 2, 1, 1, 2, 2, 2, 1, 1, 3, 1, 1, 1, 1, 3, 2, 2, 1, 2, 4, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 4, 1, 1, 2, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 2, 1, 1, 2, 2, 2, 1, 1, 3, 3, 2, 4, 2, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 3, 1, 1, 2, 1, 3, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 3, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 5, 3, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 6, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 4, 1, 2, 3, 1, 1, 1, 4, 1, 1, 1, 4, 1, 1, 1, 1, 5, 3, 1, 2, 3, 2, 1, 4, 1, 1, 1, 5, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 4, 2, 1, 1, 3, 2, 3, 2, 1, 1, 4, 3, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 4, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 4, 1, 2, 1, 1, 1, 1, 1]",1.8259713174954726,5.907896669484478,1.713765339711834,0,0,6,0,38.529999999999994,15.255,1837.143,0.0,0.0,0.0,0.0,0,nan,nan,[]
